"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","6.0","5.98186","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2013","2013","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","6.5","6.53226","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2014","2014","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","6.7","6.66550","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2015","2015","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","6.9","6.90736","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2016","2016","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","7.0","7.00428","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2017","2017","","EUR","Europe","","WB_LI","Low-income","","TJK","Tajikistan","","7.2","7.22881","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2000","2000","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.1","3.10125","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2001","2001","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.0","3.02623","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2002","2002","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.3","3.33472","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2003","2003","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.2","3.24313","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2004","2004","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.1","3.13894","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2005","2005","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.2","3.15972","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2006","2006","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.1","3.09970","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2007","2007","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.2","3.19277","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2008","2008","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.5","3.45934","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2009","2009","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.6","3.61940","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.4","3.39010","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2011","2011","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.6","3.56826","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2012","2012","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.5","3.52294","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2013","2013","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.5","3.45313","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2014","2014","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.7","3.68448","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2015","2015","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.7","3.66789","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2016","2016","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.8","3.76332","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2017","2017","","SEAR","South-East Asia","","WB_UMI","Upper-middle-income","","THA","Thailand","","3.7","3.74602","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","8.9","8.86992","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2001","2001","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","8.4","8.38159","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2002","2002","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","9.0","8.97827","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2003","2003","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","9.0","9.00858","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2004","2004","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","8.5","8.46505","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2005","2005","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","7.7","7.67908","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2006","2006","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","7.4","7.38315","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2007","2007","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.6","6.57065","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2008","2008","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.6","6.55318","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2009","2009","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.5","6.52846","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2010","2010","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.7","6.71370","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2011","2011","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.5","6.51887","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.6","6.61468","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2013","2013","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.7","6.71928","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2014","2014","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.3","6.28993","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2015","2015","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.3","6.34228","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2016","2016","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.4","6.37943","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2017","2017","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","Republic of North Macedonia","","6.1","6.06211","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2003","2003","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","TLS","Timor-Leste","","2.6","2.56449","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2004","2004","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","TLS","Timor-Leste","","1.7","1.74315","","","","",""
"GHED_CHEGDP_SHA2011","Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4950","PUBLISHED","Published","","2005","2005","","SEAR","South-East Asia","","WB_LMI","Lower-middle-income","","TLS","Timor-Leste","","1.3","1.34485","","","","",""
